Timestamp,Response,Descriptor
2023-11-16 16:13:00.100428,Failure,Primary
2023-11-16 16:13:00.210869,Failure,Primary
2023-11-16 16:13:00.318191,Failure,Primary
2023-11-16 16:13:00.426602,Failure,Primary
2023-11-16 16:13:00.535755,Failure,Primary
2023-11-16 16:13:00.640730,Failure,Primary
2023-11-16 16:13:00.745814,Failure,Primary
2023-11-16 16:13:00.853763,Failure,Primary
2023-11-16 16:13:00.965754,Failure,Primary
2023-11-16 16:13:01.071483,Failure,Primary
2023-11-16 16:13:01.181691,Failure,Primary
2023-11-16 16:13:01.291751,Failure,Primary
2023-11-16 16:13:01.405710,Failure,Primary
2023-11-16 16:13:01.512400,Failure,Primary
2023-11-16 16:13:01.616552,Failure,Primary
2023-11-16 16:13:01.726032,Failure,Primary
2023-11-16 16:13:01.831480,Failure,Primary
2023-11-16 16:13:01.936741,Failure,Primary
2023-11-16 16:13:02.045680,Failure,Primary
2023-11-16 16:13:02.153625,Failure,Primary
2023-11-16 16:13:02.261958,Failure,Primary
2023-11-16 16:13:02.372903,Failure,Primary
2023-11-16 16:13:02.481710,Failure,Primary
2023-11-16 16:13:02.588832,Failure,Primary
2023-11-16 16:13:02.697208,Failure,Primary
2023-11-16 16:13:02.806059,Failure,Primary
2023-11-16 16:13:02.911276,Failure,Primary
2023-11-16 16:13:03.016926,Failure,Primary
2023-11-16 16:13:03.123342,Failure,Primary
2023-11-16 16:13:03.228020,Failure,Primary
2023-11-16 16:13:03.332970,Failure,Primary
2023-11-16 16:13:03.440679,Failure,Primary
2023-11-16 16:13:03.547464,Failure,Primary
2023-11-16 16:13:03.653028,Failure,Primary
2023-11-16 16:13:03.761703,Failure,Primary
2023-11-16 16:13:03.873770,Failure,Primary
2023-11-16 16:13:03.977246,Failure,Primary
2023-11-16 16:13:04.086837,Failure,Primary
2023-11-16 16:13:04.194739,Failure,Primary
2023-11-16 16:13:04.302520,Failure,Primary
2023-11-16 16:13:04.410512,Failure,Primary
2023-11-16 16:13:04.516526,Failure,Primary
2023-11-16 16:13:04.619086,Failure,Primary
2023-11-16 16:13:04.718588,Failure,Primary
2023-11-16 16:13:04.819554,Failure,Primary
2023-11-16 16:13:04.923209,Failure,Primary
2023-11-16 16:13:05.028890,Failure,Primary
2023-11-16 16:13:05.141890,Failure,Primary
2023-11-16 16:13:05.249962,Failure,Primary
2023-11-16 16:13:05.356687,Failure,Primary
2023-11-16 16:13:05.463183,Failure,Primary
2023-11-16 16:13:05.570122,Failure,Primary
2023-11-16 16:13:05.678662,Failure,Primary
2023-11-16 16:13:05.785507,Failure,Primary
2023-11-16 16:13:05.895815,Failure,Primary
2023-11-16 16:13:06.012051,Failure,Primary
2023-11-16 16:13:06.115628,Failure,Primary
2023-11-16 16:13:06.221428,Failure,Primary
2023-11-16 16:13:06.329945,Failure,Primary
2023-11-16 16:13:06.436649,Failure,Primary
2023-11-16 16:13:06.538654,Failure,Primary
2023-11-16 16:13:06.639425,Failure,Primary
2023-11-16 16:13:06.746161,Failure,Primary
2023-11-16 16:13:06.854192,Failure,Primary
2023-11-16 16:13:06.962635,Failure,Primary
2023-11-16 16:13:07.066388,Failure,Primary
2023-11-16 16:13:07.174478,Failure,Primary
2023-11-16 16:13:07.284463,Failure,Primary
2023-11-16 16:13:07.390813,Failure,Primary
2023-11-16 16:13:07.496768,Failure,Primary
2023-11-16 16:13:07.605827,Failure,Primary
2023-11-16 16:13:07.715108,Failure,Primary
2023-11-16 16:13:07.820756,Failure,Primary
2023-11-16 16:13:07.927819,Failure,Primary
2023-11-16 16:13:08.035708,Failure,Primary
2023-11-16 16:13:08.149165,Failure,Primary
2023-11-16 16:13:08.257597,Failure,Primary
2023-11-16 16:13:08.373298,Failure,Primary
2023-11-16 16:13:08.479124,Failure,Primary
2023-11-16 16:13:08.586337,Failure,Primary
2023-11-16 16:13:08.693477,Failure,Primary
2023-11-16 16:13:08.806779,Failure,Primary
2023-11-16 16:13:08.914625,Failure,Primary
2023-11-16 16:13:09.028689,Failure,Primary
2023-11-16 16:13:09.145194,Failure,Primary
2023-11-16 16:13:09.255140,Failure,Primary
2023-11-16 16:13:09.364366,Failure,Primary
2023-11-16 16:13:09.468832,Failure,Primary
2023-11-16 16:13:09.575377,Failure,Primary
2023-11-16 16:13:09.682255,Failure,Primary
2023-11-16 16:13:09.789031,Failure,Primary
2023-11-16 16:13:09.894386,Failure,Primary
2023-11-16 16:13:10.003141,Failure,Primary
2023-11-16 16:13:10.112000,Failure,Primary
2023-11-16 16:13:10.219525,Failure,Primary
2023-11-16 16:13:10.331263,Failure,Primary
2023-11-16 16:13:10.438484,Failure,Primary
2023-11-16 16:13:10.545060,Failure,Primary
2023-11-16 16:13:10.659046,Failure,Primary
2023-11-16 16:13:10.766952,Failure,Primary
2023-11-16 16:13:10.873342,Failure,Primary
2023-11-16 16:13:10.986941,Failure,Primary
2023-11-16 16:13:11.093202,Failure,Primary
2023-11-16 16:13:11.204292,Failure,Primary
2023-11-16 16:13:11.310646,Failure,Primary
2023-11-16 16:13:11.420611,Failure,Primary
2023-11-16 16:13:11.527015,Failure,Primary
2023-11-16 16:13:11.635060,Failure,Primary
2023-11-16 16:13:11.744086,Failure,Primary
2023-11-16 16:13:11.856606,Failure,Primary
2023-11-16 16:13:11.963943,Failure,Primary
2023-11-16 16:13:12.070939,Failure,Primary
2023-11-16 16:13:12.181012,Failure,Primary
2023-11-16 16:13:12.287468,Failure,Primary
2023-11-16 16:13:12.394346,Failure,Primary
2023-11-16 16:13:12.503970,Failure,Primary
2023-11-16 16:13:12.612202,Failure,Primary
2023-11-16 16:13:12.719926,Failure,Primary
2023-11-16 16:13:12.823653,Failure,Primary
2023-11-16 16:13:12.928569,Failure,Primary
2023-11-16 16:13:13.044449,Failure,Primary
2023-11-16 16:13:13.149032,Failure,Primary
2023-11-16 16:13:13.252168,Failure,Primary
2023-11-16 16:13:13.355661,Failure,Primary
2023-11-16 16:13:13.469137,Failure,Primary
2023-11-16 16:13:13.572147,Failure,Primary
2023-11-16 16:13:13.676211,Failure,Primary
2023-11-16 16:13:13.781165,Failure,Primary
2023-11-16 16:13:13.883903,Failure,Primary
2023-11-16 16:13:13.988105,Failure,Primary
2023-11-16 16:13:14.095411,Failure,Primary
2023-11-16 16:13:14.209862,Failure,Primary
2023-11-16 16:13:14.318399,Failure,Primary
2023-11-16 16:13:14.427570,Failure,Primary
2023-11-16 16:13:14.540713,Failure,Primary
2023-11-16 16:13:14.647310,Failure,Primary
2023-11-16 16:13:14.757897,Failure,Primary
2023-11-16 16:13:14.862255,Failure,Primary
2023-11-16 16:13:14.969477,Failure,Primary
2023-11-16 16:13:15.080577,Failure,Primary
2023-11-16 16:13:15.188847,Failure,Primary
2023-11-16 16:13:15.291107,Failure,Primary
2023-11-16 16:13:15.398772,Failure,Primary
2023-11-16 16:13:15.502918,Failure,Primary
2023-11-16 16:13:15.603663,Failure,Primary
2023-11-16 16:13:15.707025,Failure,Primary
2023-11-16 16:13:15.807293,Failure,Primary
2023-11-16 16:13:15.910553,Failure,Primary
2023-11-16 16:13:16.012151,Failure,Primary
2023-11-16 16:13:16.119482,Failure,Primary
2023-11-16 16:13:16.223672,Failure,Primary
2023-11-16 16:13:16.327622,Failure,Primary
2023-11-16 16:13:16.435658,Failure,Primary
2023-11-16 16:13:16.539470,Failure,Primary
2023-11-16 16:13:16.643898,Failure,Primary
2023-11-16 16:13:16.746971,Failure,Primary
2023-11-16 16:13:16.850588,Failure,Primary
2023-11-16 16:13:16.955064,Failure,Primary
2023-11-16 16:13:17.061344,Failure,Primary
2023-11-16 16:13:17.173320,Failure,Primary
2023-11-16 16:13:17.290003,Failure,Primary
2023-11-16 16:13:17.399665,Failure,Primary
2023-11-16 16:13:17.504911,Failure,Primary
2023-11-16 16:13:17.611778,Failure,Primary
2023-11-16 16:13:17.718712,Failure,Primary
2023-11-16 16:13:17.823645,Failure,Primary
2023-11-16 16:13:17.932368,Failure,Primary
2023-11-16 16:13:18.037474,Failure,Primary
2023-11-16 16:13:18.149853,Failure,Primary
2023-11-16 16:13:18.258401,Failure,Primary
2023-11-16 16:13:18.363655,Failure,Primary
2023-11-16 16:13:18.467202,Failure,Primary
2023-11-16 16:13:18.571182,Failure,Primary
2023-11-16 16:13:18.674458,Failure,Primary
2023-11-16 16:13:18.775506,Failure,Primary
2023-11-16 16:13:18.880833,Failure,Primary
2023-11-16 16:13:18.982726,Failure,Primary
2023-11-16 16:13:19.087490,Failure,Primary
2023-11-16 16:13:19.194714,Failure,Primary
2023-11-16 16:13:19.305944,Failure,Primary
2023-11-16 16:13:19.409442,Failure,Primary
2023-11-16 16:13:19.519801,Failure,Primary
2023-11-16 16:13:19.624465,Failure,Primary
2023-11-16 16:13:19.737553,Failure,Primary
2023-11-16 16:13:19.851446,Failure,Primary
2023-11-16 16:13:19.961400,Failure,Primary
2023-11-16 16:13:20.068222,Failure,Primary
2023-11-16 16:13:20.179226,Failure,Primary
2023-11-16 16:13:20.293862,Failure,Primary
2023-11-16 16:13:20.401927,Failure,Primary
2023-11-16 16:13:20.509231,Failure,Primary
2023-11-16 16:13:20.615533,Failure,Primary
2023-11-16 16:13:20.718783,Failure,Primary
2023-11-16 16:13:20.825680,Failure,Primary
2023-11-16 16:13:20.939587,Failure,Primary
2023-11-16 16:13:21.046623,Failure,Primary
2023-11-16 16:13:21.153659,Failure,Primary
2023-11-16 16:13:21.262566,Failure,Primary
2023-11-16 16:13:21.370629,Failure,Primary
2023-11-16 16:13:21.478325,Failure,Primary
2023-11-16 16:13:21.585447,Failure,Primary
2023-11-16 16:13:21.693963,Failure,Primary
2023-11-16 16:13:21.808862,Failure,Primary
2023-11-16 16:13:21.916452,Failure,Primary
